date,Data
2020-01-01,0
2020-01-08,2
2020-01-15,9
2020-01-22,20
2020-01-29,52
2020-02-05,121
2020-02-12,222
2020-02-19,423
2020-02-26,704
2020-03-04,786
2020-03-11,795
2020-03-18,624
2020-03-25,355
2020-04-01,234
2020-04-08,100
2020-04-15,54
2020-04-22,19
