date,Data
2020-01-01,0
2020-01-08,1
2020-01-15,6
2020-01-22,17
2020-01-29,44
2020-02-05,98
2020-02-12,230
2020-02-19,437
2020-02-26,585
2020-03-04,699
2020-03-11,606
2020-03-18,402
2020-03-25,254
2020-04-01,132
2020-04-08,74
2020-04-15,28
2020-04-22,17
