14.4049, 0.00100715, 0.00455522, 0.0108259, 0.0123825, 0.00127704, 0.338551, 0.00176474, 0.00418847, 0.0151328, 0.000959343, 0.00361501, 7.25055e-05, 0.00304069, 0.00551258, 0.00351974, 0.0157491, 0.913142, 0.00200364, 0.00178567, 0.0107796, 0.0257877, 0.0104482, 0.0126014, 0.0475452, 0.0061235, 0.0094553, 0.0265147, 0.076269, 0.0812509, 0.0170878, 0.0360105
0.00100715, 6.5863, 0.0287933, 0.00120543, 0.00233065, 0.00201681, 0.00116606, 0.000969758, 0.00208634, 0.00173583, 0.000744187, 0.00843996, 0.000611371, 0.0114465, 0.00110145, 0.0272489, 0.00734693, 0.00188508, 0.00101776, 0.000875682, 0.00241011, 0.00240121, 0.00223349, 0.00157112, 0.00154396, 0.000549054, 0.000219436, 0.002237, 0.0010583, 0.00107342, 0.00311325, 0.00309903
0.00455522, 0.0287933, 6.34678, 0.00112981, 0.0952397, 0.000488076, 0.00591426, 0.000590931, 0.0218855, 0.0025684, 0.00093384, 0.383563, 0.0011273, 0.00107085, 9.19928e-05, 0.687665, 0.0491052, 0.00665634, 0.00104359, 0.000479312, 0.00915555, 0.00206749, 0.0653615, 0.0207109, 0.00594197, 0.00097366, 0.000377975, 0.0275093, 0.00147692, 0.00132595, 0.0550403, 0.0218842
0.0108259, 0.00120543, 0.00112981, 7.03864, 0.00290539, 0.000246923, 0.0245512, 0.00123803, 0.00185934, 0.347343, 0.0014093, 0.00176361, 0.000922121, 0.0988803, 0.000552865, 0.0012242, 0.00749654, 0.0130049, 0.00113626, 0.000898404, 0.00156873, 0.312843, 0.00273992, 0.00180813, 0.0662011, 0.00157847, 0.00144082, 0.00467159, 0.022479, 0.00702781, 0.00418243, 0.00673296
0.0123825, 0.00233065, 0.0952397, 0.00290539, 6.82012, 0.00143824, 0.0180285, 0.000959275, 0.0810552, 0.0034378, 0.000443998, 0.0673389, 0.00197514, 0.00164549, 0.000517067, 0.051825, 0.141598, 0.0234276, 0.00166059, 0.000882471, 0.0224265, 0.00764755, 0.28018, 0.0817936, 0.0131379, 0.0010672, 0.00103492, 0.105533, 0.00313632, 0.00354464, 0.254697, 0.0638545
0.00127704, 0.00201681, 0.000488076, 0.000246923, 0.00143824, 36.6939, 0.000512309, 0.0196753, 0.0119591, 0.000581461, 0.0086891, 0.00138473, 0.0151816, 0.00103459, 0.0122503, 0.0037653, 0.00187868, 0.00140709, 0.0109214, 0.00524456, 0.0273344, 0.00121814, 0.00146366, 0.000818655, 0.000710478, 0.000572126, 0.000960766, 0.00169351, 0.00161175, 0.0010767, 0.0027058, 0.0003848
0.338551, 0.00116606, 0.00591426, 0.0245512, 0.0180285, 0.000512309, 4.80537, 0.00132903, 0.00774514, 0.0347128, 0.00123117, 0.00537138, 0.00146445, 0.00768384, 0.0030362, 0.00395021, 0.0262161, 0.414832, 0.00296035, 0.00175306, 0.00646994, 0.0669709, 0.0162672, 0.0139094, 0.174086, 0.00254668, 0.0048091, 0.0507566, 0.0432067, 0.0249216, 0.0296301, 0.0881846
0.00176474, 0.000969758, 0.000590931, 0.00123803, 0.000959275, 0.0196753, 0.00132903, 4.14502, 0.00152646, 0.000821446, 0.103153, 0.00117, 0.0183726, 0.000919856, 0.00708863, 0.000588917, 0.00086899, 0.00258942, 0.00888753, 0.005971, 0.0195388, 0.0016878, 0.00123654, 0.00155643, 0.00115702, 0.00208666, 0.00116136, 0.00102771, 0.00189639, 0.00436132, 0.00118964, 0.000938452
0.00418847, 0.00208634, 0.0218855, 0.00185934, 0.0810552, 0.0119591, 0.00774514, 0.00152646, 10.3972, 0.0016419, 0.00130771, 0.169468, 0.000629628, 0.00100827, 0.00413822, 0.0225987, 0.0269188, 0.00976194, 0.00181236, 0.00114823, 0.118417, 0.00277114, 0.306595, 0.10418, 0.00502784, 0.000806485, 0.000547745, 0.0539474, 0.00259733, 0.0013979, 0.0806877, 0.0200514
0.0151328, 0.00173583, 0.0025684, 0.347343, 0.0034378, 0.000581461, 0.0347128, 0.000821446, 0.0016419, 7.59436, 0.000759779, 0.00167508, 0.0011075, 0.12686, 0.000630399, 0.00194994, 0.0108914, 0.0157899, 0.00100323, 0.000711677, 0.00250217, 0.366389, 0.00274287, 0.00255198, 0.105054, 0.00173447, 0.00233354, 0.00571307, 0.030465, 0.00833641, 0.00429569, 0.0097858
