14.3593, 0.00100147, 0.00460115, 0.0119756, 0.0132814, 0.00124313, 0.348021, 0.00179988, 0.00415693, 0.0168388, 0.000996928, 0.00359734, 8.07227e-05, 0.00322589, 0.00542168, 0.00353005, 0.0162461, 0.935537, 0.00205797, 0.00182857, 0.0103768, 0.0277171, 0.0105556, 0.0125605, 0.0500705, 0.00616455, 0.00962456, 0.0278285, 0.0778774, 0.0837611, 0.0181395, 0.0363968
0.00100147, 6.4775, 0.0282338, 0.00131025, 0.00245629, 0.00191503, 0.00119701, 0.00096382, 0.00199472, 0.00183808, 0.000752454, 0.00812797, 0.000625722, 0.0114332, 0.00107044, 0.0266522, 0.00739725, 0.00192304, 0.00103593, 0.000876026, 0.0022889, 0.00256304, 0.00222247, 0.00154599, 0.00160277, 0.000545987, 0.000221365, 0.00231008, 0.00107237, 0.00109422, 0.00323301, 0.00308068
0.00460115, 0.0282338, 6.33679, 0.00124256, 0.100171, 0.000475823, 0.00617934, 0.000594994, 0.0216984, 0.00272514, 0.00096386, 0.367999, 0.00116723, 0.00110739, 9.53839e-05, 0.672969, 0.0499092, 0.00702765, 0.00106612, 0.000490344, 0.00888333, 0.0022706, 0.0651338, 0.0209555, 0.00624977, 0.000970462, 0.000387409, 0.0291271, 0.00152246, 0.00139377, 0.0575203, 0.0222983
0.0119756, 0.00131025, 0.00124256, 7.38687, 0.00340813, 0.000274647, 0.0280139, 0.00136571, 0.00194749, 0.410243, 0.00155966, 0.00187343, 0.00103393, 0.10861, 0.000601025, 0.00134584, 0.00839856, 0.0147474, 0.00126418, 0.000996617, 0.00164991, 0.360995, 0.00305529, 0.00196542, 0.0764494, 0.0017212, 0.00161391, 0.00533978, 0.0255695, 0.00805775, 0.00483268, 0.00745203
0.0132814, 0.00245629, 0.100171, 0.00340813, 6.98657, 0.00149338, 0.0199984, 0.00103697, 0.0845442, 0.0041039, 0.000491205, 0.0709469, 0.00216519, 0.00181489, 0.000539096, 0.0549456, 0.153357, 0.0262333, 0.00179567, 0.000961197, 0.0233368, 0.00880779, 0.296954, 0.0871364, 0.0147253, 0.0011447, 0.00111529, 0.118618, 0.00345901, 0.0039486, 0.281615, 0.0690591
0.00124313, 0.00191503, 0.000475823, 0.000274647, 0.00149338, 35.4331, 0.000511449, 0.0191886, 0.0111274, 0.000634416, 0.00860956, 0.00130537, 0.0152312, 0.00101726, 0.0116847, 0.00362611, 0.00186811, 0.00141356, 0.0108575, 0.00514812, 0.0254841, 0.00127567, 0.00143192, 0.000789171, 0.000725364, 0.00059652, 0.000945504, 0.00172129, 0.00159482, 0.00107518, 0.00275125, 0.000386059
0.348021, 0.00119701, 0.00617934, 0.0280139, 0.0199984, 0.000511449, 4.89993, 0.0013971, 0.00785601, 0.0399248, 0.00130524, 0.00552376, 0.00156951, 0.00834688, 0.00308864, 0.00412398, 0.0278328, 0.438095, 0.00310257, 0.00187287, 0.00646896, 0.0738483, 0.0170922, 0.0143852, 0.187307, 0.00266336, 0.00504139, 0.0545866, 0.0458125, 0.0267251, 0.0321813, 0.0909582
0.00179988, 0.00096382, 0.000594994, 0.00136571, 0.00103697, 0.0191886, 0.0013971, 4.1884, 0.00148589, 0.000934946, 0.106753, 0.00116144, 0.0193053, 0.00094986, 0.00707596, 0.000594805, 0.000904469, 0.00269501, 0.00921044, 0.00621643, 0.0190647, 0.00184447, 0.00127154, 0.00155867, 0.00123655, 0.00212263, 0.00119333, 0.00108732, 0.00196545, 0.00455979, 0.00127077, 0.000961545
0.00415693, 0.00199472, 0.0216984, 0.00194749, 0.0845442, 0.0111274, 0.00785601, 0.00148589, 10.058, 0.00176575, 0.0012918, 0.160575, 0.000624197, 0.00100363, 0.00391667, 0.0223221, 0.0272062, 0.0100511, 0.00178788, 0.00113408, 0.110127, 0.00292437, 0.29157, 0.10029, 0.00517152, 0.000784268, 0.000538108, 0.0553736, 0.00257623, 0.00142631, 0.0822316, 0.0199786
0.0168388, 0.00183808, 0.00272514, 0.410243, 0.0041039, 0.000634416, 0.0399248, 0.000934946, 0.00176575, 8.10264, 0.000879807, 0.00176676, 0.00120698, 0.139324, 0.000707837, 0.00210353, 0.0121366, 0.0181719, 0.00114488, 0.000815798, 0.00267158, 0.432486, 0.0031017, 0.00273967, 0.122703, 0.00193958, 0.00264937, 0.00655813, 0.03512, 0.00977738, 0.00510441, 0.0109577
0.000996928, 0.000752454, 0.00096386, 0.00155966, 0.000491205, 0.00860956, 0.00130524, 0.106753, 0.0012918, 0.000879807, 9.99263, 0.000940075, 0.0112146, 0.000630126, 0.00164646, 0.00103274, 0.00085063, 0.00110182, 0.0404659, 0.0936973, 0.0171858, 0.00118281, 0.00119513, 0.00143389, 0.00115075, 0.0048807, 0.00279855, 0.000973143, 0.0036135, 0.00309243, 0.000825407, 0.00072079
0.00359734, 0.00812797, 0.367999, 0.00187343, 0.0709469, 0.00130537, 0.00552376, 0.00116144, 0.160575, 0.00176676, 0.000940075, 5.84863, 0.00106016, 0.000714536, 0.00124904, 0.347646, 0.0269368, 0.00640357, 0.00237919, 0.00153237, 0.0180399, 0.00222375, 0.147353, 0.0356507, 0.00399377, 0.00110003, 0.000573499, 0.0324599, 0.00138093, 0.00156817, 0.0553396, 0.0171476
8.07227e-05, 0.000625722, 0.00116723, 0.00103393, 0.00216519, 0.0152312, 0.00156951, 0.0193053, 0.000624197, 0.00120698, 0.0112146, 0.00106016, 45.9327, 0.00090378, 0.0395702, 0.000860976, 0.000810209, 0.00160392, 0.0109743, 0.00491034, 0.0145324, 0.00178784, 0.000624201, 0.000140647, 0.000133458, 0.00205998, 0.000763863, 0.000200171, 0.00075082, 0.00126812, 0.000633124, 0.00102879
0.00322589, 0.0114332, 0.00110739, 0.10861, 0.00181489, 0.00101726, 0.00834688, 0.00094986, 0.00100363, 0.139324, 0.000630126, 0.000714536, 0.00090378, 8.12386, 0.00117754, 0.000851153, 0.0112934, 0.005104, 0.00132668, 0.000594065, 0.00176348, 0.0710431, 0.00143419, 0.000674194, 0.0223185, 0.000599127, 0.000694638, 0.00171562, 0.0067095, 0.0030538, 0.00185904, 0.0030178
0.00542168, 0.00107044, 9.53839e-05, 0.000601025, 0.000539096, 0.0116847, 0.00308864, 0.00707596, 0.00391667, 0.000707837, 0.00164646, 0.00124904, 0.0395702, 0.00117754, 42.1001, 0.00324543, 0.00161903, 0.00138505, 0.0250678, 0.0197473, 0.0013119, 0.00144935, 0.00283423, 0.0014434, 0.00108587, 0.00338916, 0.0010676, 0.000861539, 0.00300339, 0.00203512, 0.0016841, 0.00185421
0.00353005, 0.0266522, 0.672969, 0.00134584, 0.0549456, 0.00362611, 0.00412398, 0.000594805, 0.0223221, 0.00210353, 0.00103274, 0.347646, 0.000860976, 0.000851153, 0.00324543, 7.11869, 0.0253217, 0.00538064, 0.00143443, 0.000815932, 0.00550236, 0.00249856, 0.0499342, 0.0170002, 0.00387074, 0.000598796, 0.0005787, 0.021612, 0.00131541, 0.00154006, 0.0386233, 0.0147738
0.0162461, 0.00739725, 0.0499092, 0.00839856, 0.153357, 0.00186811, 0.0278328, 0.000904469, 0.0272062, 0.0121366, 0.00085063, 0.0269368, 0.000810209, 0.0112934, 0.00161903, 0.0253217, 2.37103, 0.025574, 0.00174216, 0.000927162, 0.0120698, 0.0149137, 0.0713483, 0.0468555, 0.0466244, 0.000895841, 0.00100039, 0.0852673, 0.0054966, 0.00452242, 0.151027, 0.234166
0.935537, 0.00192304, 0.00702765, 0.0147474, 0.0262333, 0.00141356, 0.438095, 0.00269501, 0.0100511, 0.0181719, 0.00110182, 0.00640357, 0.00160392, 0.005104, 0.00138505, 0.00538064, 0.025574, 7.98688, 0.00310815, 0.00175132, 0.024496, 0.0353325, 0.0265085, 0.0690007, 0.0495016, 0.00744356, 0.0139325, 0.0927727, 0.0295848, 0.105609, 0.048116, 0.0568006
0.00205797, 0.00103593, 0.00106612, 0.00126418, 0.00179567, 0.0108575, 0.00310257, 0.00921044, 0.00178788, 0.00114488, 0.0404659, 0.00237919, 0.0109743, 0.00132668, 0.0250678, 0.00143443, 0.00174216, 0.00310815, 3.63582, 0.651849, 0.00223862, 0.00248404, 0.00203879, 0.00156516, 0.00194221, 0.0646718, 0.0111472, 0.0021806, 0.00502375, 0.00576569, 0.00144691, 0.00188728
0.00182857, 0.000876026, 0.000490344, 0.000996617, 0.000961197, 0.00514812, 0.00187287, 0.00621643, 0.00113408, 0.000815798, 0.0936973, 0.00153237, 0.00491034, 0.000594065, 0.0197473, 0.000815932, 0.000927162, 0.00175132, 0.651849, 3.25834, 0.00214335, 0.0014874, 0.00130637, 0.000905938, 0.00129633, 0.0851211, 0.00848592, 0.000965349, 0.00309303, 0.00452325, 0.000785271, 0.00112679
